date,experiment,model,epochs,learning_rate,weight_decay,momentum,batch,optimizer,training_sample,validation_sample,testing_sample,training_avg_loss,training_last_loss,training_avg_dice,training_last_dice,training_avg_iou,training_last_iou,training_avg_f1,training_avg_precision,training_avg_recall,validation_avg_loss,validation_last_loss,validation_avg_dice,validation_last_dice,validation_avg_iou,validation_last_iou,validation_avg_f1,validation_avg_precision,validation_avg_recall
2022-07-06,DebugDataAugmentation_0,UnetDeep3,50,0.0001,0.001,0.9,1,SGD,300,150,50,0.3563541504224142,0.3302663695812225,0.04022451883124013,0.0494110539600418,0.021313338241660193,0.02649529616866251,0.9897259100993476,0.979765449464321,0.9897259100953737,0.33133112488985056,0.3136183935403824,5.134072501095943e-06,5.081992130726576e-06,2.5672450596175622e-06,2.5411932438146323e-06,0.9999999920368193,0.9999999840736389,0.9999999920368193
2022-07-06,TestResize_0,UnetDeep3,2,0.0001,0.001,0.9,1,SGD,60,30,10,0.6968826189637185,0.6180092573165894,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5499201655387879,0.5105171144008637,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2022-07-06,TestResize_0,UNet,2,0.0001,0.001,0.9,1,SGD,60,30,10,0.8140185202161471,0.7951029896736145,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7944031238555909,0.7757342338562012,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2022-07-06,TestResize_0,UnetDeep3,2,0.0001,0.001,0.9,1,SGD,60,30,10,0.6970847760637602,0.6179030934969584,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5536991089582444,0.5155409932136535,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2022-07-07,TestTransforms_0,UnetDeep3,5,0.001,0.001,0.9,4,SGD,30,15,5,0.5548195995390415,0.3246239013969898,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.4954256355762482,0.32159097492694855,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2022-07-07,TestTransforms_0,UnetDeep3,5,0.001,0.001,0.9,4,SGD,30,15,5,1.5545248568058014,1.3240804225206375,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.4963528752326964,1.3236451745033264,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2022-07-07,TestTransforms_0,UnetDeep3,5,0.001,0.001,0.9,4,SGD,600,300,100,1.0769117591381072,1.0222428874174754,0.01959523751440429,0.02311967591752667,0.0100021920003904,0.011855275741327205,0.994916732708613,0.9898916076819102,0.9949167328675588,1.0348069858551026,1.0254303073883058,0.005501736875914503,0.004636822885076981,0.0027619412674976048,0.002326149195432663,0.9978715028762817,0.9957508568763732,0.9978715028762817
2022-07-07,TestTransforms_0,UnetDeep3,5,0.001,0.001,0.9,4,SGD,600,300,100,1.1091059929529827,1.033673154115677,0.007795137035745937,0.009552139074415511,0.004009279854589598,0.0049170514633442505,0.9974893079598746,0.9950323876539866,0.9974893083572388,1.0529617252349854,1.0334646892547608,0.0031032733703832494,0.0023135960142099065,0.0015553450215011252,0.0011588297629168665,0.9978715028762817,0.9957508568763732,0.9978715028762817
2022-07-20,TestAdamInPipeline_0,UNet,50,0.01,0.001,0.9,8,Adam,1200,600,200,0.8200047351082165,0.5361333068211873,0.2005408051646679,0.47028242094733286,0.1279507968472879,0.32758286179921925,0.996625907254219,0.9932725902477899,0.9966259071906407,0.9448395451068877,0.8241146373748779,0.08099632268464418,0.19286272568652293,0.045686822820255005,0.11309113131907451,0.9975678611278535,0.9951447098255157,0.9975678610801697
2022-07-20,TestAdamInPipeline_0,UNet,50,0.001,1e-05,0.9,8,Adam,1200,600,200,0.6463798652718465,0.3343975576261679,0.38908772518616125,0.6717114317928432,0.29196532627794974,0.5549937007841467,0.9966251306851704,0.9932710386196775,0.996625130645434,0.8803439056158067,0.7309972190856934,0.16580337398236578,0.29408347180993616,0.10173597075038555,0.18945904887892553,0.9975678611278535,0.9951447098255157,0.9975678610801697
2022-07-28,ResNet_0,ResUnet,2,0.001,1e-06,0.5,4,Adam,1200,600,200,1.0034916252891222,0.9973734239737193,0.03384963634776246,0.03670377925655051,0.018079849284302917,0.019726806090322384,0.9966243906815847,0.993278458515803,0.9966243905822436,1.0240360677242277,1.0177076077461242,0.004410135552921588,0.006391688298172085,0.0022184551925992224,0.003218723812042299,0.997567858695984,0.9951489078998565,0.997567858695984
2022-07-28,ResNetPlusPlus_0,ResUnetPlusPlus,2,0.001,1e-06,0.5,4,Adam,1200,600,200,1.0404497642318407,0.9708135155836741,0.04777559510902101,0.06608968919664562,0.026630406312965524,0.03731502811498412,0.9966240175565084,0.9932800108194351,0.9966240176558494,1.2392490065097808,1.038708097934723,0.000190562116606543,0.000381124233213086,9.532230883621651e-05,0.00019064461767243302,0.9970657765865326,0.995145588517189,0.9970657747983933
2022-07-28,TestImageResults_0,ResUnetPlusPlus,10,0.001,1e-06,0.5,4,Adam,1200,600,200,0.9481285330653192,0.8868137889107068,0.09754109856382577,0.1449607599168116,0.05934471137690023,0.09067065886217283,0.9966104621887206,0.9933818389376003,0.996610462109248,1.038004211306572,0.9704615044593811,0.021219117356564766,0.06219460442501923,0.011314820279478539,0.03399566588691291,0.997422859430313,0.9951474126577378,0.9974228595495223
2022-07-29,SwinUNETR_0,SwinUNETR,10,0.001,1e-06,0.5,4,Adam,1200,600,200,0.9282999675969282,0.8494233136375745,0.1111902292092553,0.17972217766358198,0.06933919276434777,0.11567775022691858,0.9966267787019414,0.9932837805151941,0.996626778582732,1.054920216202736,1.0366023755073548,0.0035967803037423203,0.0005574755135648957,0.001821829889316575,0.0002788938602543567,0.9975678594112395,0.9951475919485091,0.9975678594112395
